518.5642610325336,326.2318553239283
521.5481730225624,316.7426482588018
521.8801853608421,306.7679116708238
521.2905187252815,296.78288763926366
521.2581980983156,286.79367373499673
520.8025615086685,276.8033249347005
520.0646889163088,266.81991301299075
519.5280099159479,256.842477774024
519.2268109500759,246.84651413355706
518.992082688912,236.84825684749404
518.8010639800597,226.8591893793177
518.6302294322568,216.84764342489655
517.4779850721359,206.96941894054416
510.9706284613162,199.76042458243668
501.2121002232655,197.75651796032676
491.3047105610742,196.4261463851761
481.36503725986927,195.3907663200144
471.3812007904608,194.7377919942634
461.39945175758317,194.20838775224868
451.4034033074765,193.6076362289989
441.4276350022238,192.95648010254504
431.4553738321177,192.2728038888704
421.4869658218309,191.57546593263265
411.5056695346402,190.8821526465878
401.5194583079684,190.21292721700857
391.54695266185564,189.63061668618946
381.5451525336503,189.17594643414017
371.5678910906973,188.86752636785502
361.56752501423347,188.720226291063
351.5641139730506,188.75168314400696
341.56083108426077,188.97904841803145
331.56776249282314,189.41512472255098
321.5858340339673,189.906580957654
311.59878309080136,190.39269142918755
301.6095829317724,190.90506667537784
291.6212068253275,191.4753172344511
281.6477807693183,192.1342548194528
271.68110686676243,192.9139830983541
261.7241484309755,193.8460067706136
251.7798687752728,194.96183053568996
241.87117366993786,196.28999947578646
231.9343732818657,197.38967119432868
221.96969229534255,198.17175677366555
212.12816498279557,199.77765433788298
206.03752491287872,207.14041980095206
205.25130664571176,217.10946800778618
204.8109971911494,227.09997020078706
204.3229606947041,237.0784399968043
203.81638287275098,247.05640165214032
203.3203622652966,257.04537703395573
202.86525630399763,267.03343832117054
202.48003636918952,277.04382507495586
202.19633228256473,287.0294473432715
202.04273100000051,297.03698245190566
202.0498914948004,307.03106911087326
202.06495603682814,317.03682936490986
201.90784798145282,327.03443910598753
201.6976512716116,337.0353759990493
201.55577737010933,347.02217067314956
201.60282016630111,357.03153466981195
201.9594254411139,367.027924609459
202.7423401911237,376.9938095167588
203.9920256147623,386.9123095942791
205.3802336171673,396.81213032593206
206.90246874604597,406.69282629503755
208.6223999916575,416.5437921252568
210.6043957264304,426.3543067420494
212.90436677109528,436.0777933092446
215.58347390472179,445.704235706752
218.6959601110763,455.20619218716826
222.21933605822124,464.5633609699005
226.09386536899177,473.78820231084086
230.32616116439013,482.8467518388802
234.9321930056802,491.72849675758397
239.91142132976708,500.39458137393586
245.27712583927752,508.8366049825489
251.02345325753473,517.0197235128786
257.1501018961872,524.9252966125248
263.64331938161706,532.5242725067538
270.4957548776671,539.8031162084582
277.68499974511553,546.7389837723971
285.2089851504996,553.3345712683031
293.0245224931135,559.5617338027258
301.1309249650313,565.4484746839444
309.3666946962334,571.1053185911566
317.72481752041716,576.5933720578637
326.200089111328,581.9029260635376
334.78672196503715,587.025445007122
343.491971850097,591.9611556313839
352.29520654439915,596.6956884222478
361.71467492440706,599.7188759314641
371.14550085061165,596.7335980422951
380.01097849513843,592.1027158143943
388.7721082393823,587.2651574346423
397.39087181216087,582.2167696541176
405.87787283882625,576.9253014551035
414.20706239476783,571.3793256631494
422.3419876692463,565.5767498787909
430.28108495223546,559.4923274325226
437.98975428825224,553.1264129727706
445.45646800459576,546.4636792251142
452.6400599527893,539.5188939396431
459.5324782355128,532.2813295677304
466.1082015555237,524.74420935035
472.3136113905399,516.9057006035771
478.13801677596683,508.7744435451817
483.56583829370777,500.3773595242831
488.59395757883766,491.7313892327249
493.2155616545349,482.8679950647323
497.4346378760545,473.80773209549227
501.2628326304072,464.55866860516267
504.6974972860388,455.1705535788783
